  -9.555556E-01    -9.943252E-01     6.929104E-01     7.210237E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -8.000000E-01    -9.943252E-01     6.268617E-01     7.791305E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -6.000000E-01    -9.943252E-01     5.166499E-01     8.561967E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -4.000000E-01    -9.943252E-01     3.732158E-01     9.277446E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -2.000000E-01    -9.943252E-01     1.971920E-01     9.803649E-01     1.000000E+00     1.000000E-06     1.500000E-06
   0.000000E+00    -9.943252E-01     0.000000E+00     1.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
   2.000000E-01    -9.943252E-01    -1.971920E-01     9.803649E-01     1.000000E+00     1.000000E-06     1.500000E-06
   4.000000E-01    -9.943252E-01    -3.732158E-01     9.277446E-01     1.000000E+00     1.000000E-06     1.500000E-06
   6.000000E-01    -9.943252E-01    -5.166499E-01     8.561967E-01     1.000000E+00     1.000000E-06     1.500000E-06
   8.000000E-01    -9.943252E-01    -6.268617E-01     7.791305E-01     1.000000E+00     1.000000E-06     1.500000E-06
   9.555556E-01    -9.943252E-01    -6.929104E-01     7.210237E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -9.000000E-01    -8.660254E-01     7.205767E-01     6.933752E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -7.000000E-01    -8.660254E-01     6.286186E-01     7.777138E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -5.000000E-01    -8.660254E-01     5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -3.000000E-01    -8.660254E-01     3.273268E-01     9.449112E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -1.000000E-01    -8.660254E-01     1.147079E-01     9.933993E-01     1.000000E+00     1.000000E-06     1.500000E-06
   1.000000E-01    -8.660254E-01    -1.147079E-01     9.933993E-01     1.000000E+00     1.000000E-06     1.500000E-06
   3.000000E-01    -8.660254E-01    -3.273268E-01     9.449112E-01     1.000000E+00     1.000000E-06     1.500000E-06
   5.000000E-01    -8.660254E-01    -5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
   7.000000E-01    -8.660254E-01    -6.286186E-01     7.777138E-01     1.000000E+00     1.000000E-06     1.500000E-06
   9.000000E-01    -8.660254E-01    -7.205767E-01     6.933752E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -9.555556E-01    -6.928203E-01     8.095933E-01     5.869912E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -8.000000E-01    -6.928203E-01     7.559289E-01     6.546537E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -6.000000E-01    -6.928203E-01     6.546537E-01     7.559289E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -4.000000E-01    -6.928203E-01     5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -2.000000E-01    -6.928203E-01     2.773501E-01     9.607689E-01     1.000000E+00     1.000000E-06     1.500000E-06
   0.000000E+00    -6.928203E-01     0.000000E+00     1.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
   2.000000E-01    -6.928203E-01    -2.773501E-01     9.607689E-01     1.000000E+00     1.000000E-06     1.500000E-06
   4.000000E-01    -6.928203E-01    -5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
   6.000000E-01    -6.928203E-01    -6.546537E-01     7.559289E-01     1.000000E+00     1.000000E-06     1.500000E-06
   8.000000E-01    -6.928203E-01    -7.559289E-01     6.546537E-01     1.000000E+00     1.000000E-06     1.500000E-06
   9.555556E-01    -6.928203E-01    -8.095933E-01     5.869912E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -9.000000E-01    -5.196153E-01     8.660254E-01     5.000000E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -7.000000E-01    -5.196152E-01     8.029551E-01     5.960396E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -5.000000E-01    -5.196152E-01     6.933752E-01     7.205767E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -3.000000E-01    -5.196152E-01     5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -1.000000E-01    -5.196152E-01     1.889822E-01     9.819805E-01     1.000000E+00     1.000000E-06     1.500000E-06
   1.000000E-01    -5.196152E-01    -1.889822E-01     9.819805E-01     1.000000E+00     1.000000E-06     1.500000E-06
   3.000000E-01    -5.196152E-01    -5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
   5.000000E-01    -5.196152E-01    -6.933752E-01     7.205767E-01     1.000000E+00     1.000000E-06     1.500000E-06
   7.000000E-01    -5.196152E-01    -8.029551E-01     5.960396E-01     1.000000E+00     1.000000E-06     1.500000E-06
   9.000000E-01    -5.196153E-01    -8.660254E-01     5.000000E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -9.555556E-01    -3.464102E-01     9.401294E-01     3.408178E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -8.000000E-01    -3.464101E-01     9.176629E-01     3.973597E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -6.000000E-01    -3.464102E-01     8.660254E-01     5.000000E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -4.000000E-01    -3.464102E-01     7.559290E-01     6.546537E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -2.000000E-01    -3.464102E-01     5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
   0.000000E+00    -3.464102E-01     0.000000E+00     1.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
   2.000000E-01    -3.464102E-01    -5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
   4.000000E-01    -3.464102E-01    -7.559290E-01     6.546537E-01     1.000000E+00     1.000000E-06     1.500000E-06
   6.000000E-01    -3.464102E-01    -8.660254E-01     5.000000E-01     1.000000E+00     1.000000E-06     1.500000E-06
   8.000000E-01    -3.464102E-01    -9.176629E-01     3.973597E-01     1.000000E+00     1.000000E-06     1.500000E-06
   9.555556E-01    -3.464102E-01    -9.401294E-01     3.408178E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -9.000000E-01    -1.732051E-01     9.819805E-01     1.889822E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -7.000000E-01    -1.732051E-01     9.707253E-01     2.401922E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -5.000000E-01    -1.732051E-01     9.449112E-01     3.273268E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -3.000000E-01    -1.732051E-01     8.660254E-01     5.000000E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -1.000000E-01    -1.732051E-01     5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
   1.000000E-01    -1.732051E-01    -5.000000E-01     8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
   3.000000E-01    -1.732051E-01    -8.660254E-01     5.000000E-01     1.000000E+00     1.000000E-06     1.500000E-06
   5.000000E-01    -1.732051E-01    -9.449112E-01     3.273268E-01     1.000000E+00     1.000000E-06     1.500000E-06
   7.000000E-01    -1.732051E-01    -9.707253E-01     2.401922E-01     1.000000E+00     1.000000E-06     1.500000E-06
   9.000000E-01    -1.732051E-01    -9.819805E-01     1.889822E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -9.555556E-01     0.000000E+00     1.000000E+00     0.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
  -8.000000E-01    -2.086547E-18     1.000000E+00     2.608184E-18     1.000000E+00     1.000000E-06     1.500000E-06
  -6.000000E-01     0.000000E+00     1.000000E+00     0.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
  -4.000000E-01    -2.086547E-18     1.000000E+00     5.216369E-18     1.000000E+00     1.000000E-06     1.500000E-06
  -2.000000E-01     0.000000E+00     1.000000E+00     0.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
   0.000000E+00     2.086547E-18     0.000000E+00     0.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
   2.000000E-01     0.000000E+00    -1.000000E+00     0.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
   4.000000E-01     0.000000E+00    -1.000000E+00     0.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
   6.000000E-01     0.000000E+00    -1.000000E+00     0.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
   8.000000E-01     0.000000E+00    -1.000000E+00     0.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
   9.555556E-01     0.000000E+00    -1.000000E+00     0.000000E+00     1.000000E+00     1.000000E-06     1.500000E-06
  -9.000000E-01     1.732051E-01     9.819805E-01    -1.889822E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -7.000000E-01     1.732051E-01     9.707253E-01    -2.401922E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -5.000000E-01     1.732051E-01     9.449112E-01    -3.273268E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -3.000000E-01     1.732051E-01     8.660254E-01    -5.000000E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -1.000000E-01     1.732051E-01     5.000000E-01    -8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
   1.000000E-01     1.732051E-01    -5.000000E-01    -8.660254E-01     1.000000E+00     1.000000E-06     1.500000E-06
   3.000000E-01     1.732051E-01    -8.660254E-01    -5.000000E-01     1.000000E+00     1.000000E-06     1.500000E-06
   5.000000E-01     1.732051E-01    -9.449112E-01    -3.273268E-01     1.000000E+00     1.000000E-06     1.500000E-06
   7.000000E-01     1.732051E-01    -9.707253E-01    -2.401922E-01     1.000000E+00     1.000000E-06     1.500000E-06
   9.000000E-01     1.732051E-01    -9.819805E-01    -1.889822E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -9.555556E-01     3.464102E-01     9.401294E-01    -3.408178E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -8.000000E-01     3.464102E-01     9.176629E-01    -3.973597E-01     1.000000E+00     1.000000E-06     1.500000E-06
  -6.000000E-01     3.464102E-01     8.660254E-01    -5.000000E-01     1.000000E+00     1.000000E-06     1.500000E-06
